,Content ID,User ID,Type,Category,reaction,date,sentiment,score,Type,Sentiment,Score,,Column1,Column2
,,,,,interested,02-10-2041,positive,30,,,,,,
,,,,,super love,03-10-2041,positive,75,,,,,,
,,,,,hate,04-10-2041,negative,5,,,,,,
,,,,,disgust,05-10-2041,negative,0,,,,,,
,,,,,super love,06-10-2041,positive,75,,,,,,
,,,,,scared,07-10-2041,negative,15,,,,,,
,,,,,indifferent,08-10-2041,neutral,20,,,,,,
,,,,,cherish,09-10-2041,positive,70,,,,,,
,,,,,hate,10-10-2041,negative,5,,,,,,
,,,,,want,11-10-2041,positive,70,,,,,,
,,,,,adore,12-10-2041,positive,72,,,,,,
,,,,,like,13-10-2041,positive,50,,,,,,
,,,,,love,14-10-2041,positive,65,,,,,,
,,,,,dislike,15-10-2041,negative,10,,,,,,
,,,,,hate,16-10-2041,negative,5,,,,,,
,,,,,love,17-10-2041,positive,65,,,,,,
,,,,,worried,18-10-2041,negative,12,,,,,,
,,,,,interested,19-10-2041,positive,30,,,,,,
,,,,,adore,20-10-2041,positive,72,,,,,,
,,,,,interested,21-10-2041,positive,30,,,,,,
,,,,,disgust,22-10-2041,negative,0,,,,,,
,,,,,intrigued,23-10-2041,positive,45,,,,,,
,,,,,peeking,24-10-2041,neutral,35,,,,,,
,,,,,love,25-10-2041,positive,65,,,,,,
,,,,,scared,26-10-2041,negative,15,,,,,,
,,,,,peeking,27-10-2041,neutral,35,,,,,,
,,,,,super love,28-10-2041,positive,75,,,,,,
,,,,,peeking,29-10-2041,neutral,35,,,,,,
,,,,,intrigued,30-10-2041,positive,45,,,,,,
,,,,,disgust,31-10-2041,negative,0,,,,,,
,,,,,like,01-11-2041,positive,50,,,,,,
,,,,,dislike,02-11-2041,negative,10,,,,,,
,,,,,hate,03-11-2041,negative,5,,,,,,
,,,,,want,04-11-2041,positive,70,,,,,,
,,,,,indifferent,05-11-2041,neutral,20,,,,,,
,,,,,worried,06-11-2041,negative,12,,,,,,
,,,,,cherish,07-11-2041,positive,70,,,,,,
,,,,,adore,08-11-2041,positive,72,,,,,,
,,,,,peeking,09-11-2041,neutral,35,,,,,,
,,,,,scared,10-11-2041,negative,15,,,,,,
,,,,,love,11-11-2041,positive,65,,,,,,
,,,,,cherish,12-11-2041,positive,70,,,,,,
,,,,,scared,13-11-2041,negative,15,,,,,,
,,,,,dislike,14-11-2041,negative,10,,,,,,
,,,,,super love,15-11-2041,positive,75,,,,,,
,,,,,disgust,16-11-2041,negative,0,,,,,,
,,,,,want,17-11-2041,positive,70,,,,,,
,,,,,like,18-11-2041,positive,50,,,,,,
,,,,,scared,19-11-2041,negative,15,,,,,,
,,,,,like,20-11-2041,positive,50,,,,,,
,,,,,intrigued,21-11-2041,positive,45,,,,,,
,,,,,like,22-11-2041,positive,50,,,,,,
,,,,,disgust,23-11-2041,negative,0,,,,,,
,,,,,indifferent,24-11-2041,neutral,20,,,,,,
,,,,,love,25-11-2041,positive,65,,,,,,
,,,,,interested,26-11-2041,positive,30,,,,,,
,,,,,cherish,27-11-2041,positive,70,,,,,,
,,,,,want,28-11-2041,positive,70,,,,,,
,,,,,indifferent,29-11-2041,neutral,20,,,,,,
,,,,,dislike,30-11-2041,negative,10,,,,,,
,,,,,adore,01-12-2041,positive,72,,,,,,
,,,,,scared,02-12-2041,negative,15,,,,,,
,,,,,worried,03-12-2041,negative,12,,,,,,
,,,,,cherish,04-12-2041,positive,70,,,,,,
,,,,,interested,05-12-2041,positive,30,,,,,,
,,,,,intrigued,06-12-2041,positive,45,,,,,,
,,,,,adore,07-12-2041,positive,72,,,,,,
,,,,,intrigued,08-12-2041,positive,45,,,,,,
,,,,,interested,09-12-2041,positive,30,,,,,,
,,,,,interested,10-12-2041,positive,30,,,,,,
,,,,,worried,11-12-2041,negative,12,,,,,,
,,,,,super love,12-12-2041,positive,75,,,,,,
,,,,,intrigued,13-12-2041,positive,45,,,,,,
,,,,,cherish,14-12-2041,positive,70,,,,,,
,,,,,cherish,15-12-2041,positive,70,,,,,,
,,,,,peeking,16-12-2041,neutral,35,,,,,,
,,,,,scared,17-12-2041,negative,15,,,,,,
,,,,,like,18-12-2041,positive,50,,,,,,
,,,,,indifferent,19-12-2041,neutral,20,,,,,,
,,,,,intrigued,20-12-2041,positive,45,,,,,,
,,,,,worried,21-12-2041,negative,12,,,,,,
,,,,,like,22-12-2041,positive,50,,,,,,
,,,,,dislike,23-12-2041,negative,10,,,,,,
,,,,,interested,24-12-2041,positive,30,,,,,,
,,,,,like,25-12-2041,positive,50,,,,,,
,,,,,want,26-12-2041,positive,70,,,,,,
,,,,,love,27-12-2041,positive,65,,,,,,
,,,,,super love,28-12-2041,positive,75,,,,,,
,,,,,disgust,29-12-2041,negative,0,,,,,,
,,,,,super love,30-12-2041,positive,75,,,,,,
,,,,,love,31-12-2041,positive,65,,,,,,
,,,,,super love,01-01-2042,positive,75,,,,,,
,,,,,cherish,02-01-2042,positive,70,,,,,,
,,,,,want,03-01-2042,positive,70,,,,,,
,,,,,worried,04-01-2042,negative,12,,,,,,
,,,,,like,05-01-2042,positive,50,,,,,,
,,,,,want,06-01-2042,positive,70,,,,,,
,,,,,adore,07-01-2042,positive,72,,,,,,
,,,,,interested,08-01-2042,positive,30,,,,,,
,,,,,intrigued,09-01-2042,positive,45,,,,,,
,,,,,indifferent,10-01-2042,neutral,20,,,,,,
,,,,,want,11-01-2042,positive,70,,,,,,
,,,,,want,12-01-2042,positive,70,,,,,,
,,,,,scared,13-01-2042,negative,15,,,,,,
,,,,,peeking,14-01-2042,neutral,35,,,,,,
,,,,,like,15-01-2042,positive,50,,,,,,
,,,,,scared,16-01-2042,negative,15,,,,,,
,,,,,indifferent,17-01-2042,neutral,20,,,,,,
,,,,,interested,18-01-2042,positive,30,,,,,,
,,,,,heart,19-01-2042,positive,60,,,,,,
,,,,,interested,20-01-2042,positive,30,,,,,,
,,,,,like,21-01-2042,positive,50,,,,,,
,,,,,worried,22-01-2042,negative,12,,,,,,
,,,,,interested,23-01-2042,positive,30,,,,,,
,,,,,hate,24-01-2042,negative,5,,,,,,
,,,,,adore,25-01-2042,positive,72,,,,,,
,,,,,scared,26-01-2042,negative,15,,,,,,
,,,,,intrigued,27-01-2042,positive,45,,,,,,
,,,,,indifferent,28-01-2042,neutral,20,,,,,,
,,,,,indifferent,29-01-2042,neutral,20,,,,,,
,,,,,disgust,30-01-2042,negative,0,,,,,,
,,,,,dislike,31-01-2042,negative,10,,,,,,
,,,,,heart,01-02-2042,positive,60,,,,,,
,,,,,love,02-02-2042,positive,65,,,,,,
,,,,,like,03-02-2042,positive,50,,,,,,
,,,,,peeking,04-02-2042,neutral,35,,,,,,
,,,,,love,05-02-2042,positive,65,,,,,,
,,,,,disgust,06-02-2042,negative,0,,,,,,
,,,,,adore,07-02-2042,positive,72,,,,,,
,,,,,interested,08-02-2042,positive,30,,,,,,
,,,,,disgust,09-02-2042,negative,0,,,,,,
,,,,,cherish,10-02-2042,positive,70,,,,,,
,,,,,scared,11-02-2042,negative,15,,,,,,
,,,,,peeking,12-02-2042,neutral,35,,,,,,
,,,,,scared,13-02-2042,negative,15,,,,,,
,,,,,dislike,14-02-2042,negative,10,,,,,,
,,,,,want,15-02-2042,positive,70,,,,,,
,,,,,disgust,16-02-2042,negative,0,,,,,,
,,,,,dislike,17-02-2042,negative,10,,,,,,
,,,,,worried,18-02-2042,negative,12,,,,,,
,,,,,heart,19-02-2042,positive,60,,,,,,
,,,,,worried,20-02-2042,negative,12,,,,,,
,,,,,interested,21-02-2042,positive,30,,,,,,
,,,,,interested,22-02-2042,positive,30,,,,,,
,,,,,interested,23-02-2042,positive,30,,,,,,
,,,,,interested,24-02-2042,positive,30,,,,,,
,,,,,worried,25-02-2042,negative,12,,,,,,
,,,,,heart,26-02-2042,positive,60,,,,,,
,,,,,interested,27-02-2042,positive,30,,,,,,
,,,,,disgust,28-02-2042,negative,0,,,,,,
,,,,,adore,01-03-2042,positive,72,,,,,,
,,,,,super love,02-03-2042,positive,75,,,,,,
,,,,,disgust,03-03-2042,negative,0,,,,,,
,,,,,dislike,04-03-2042,negative,10,,,,,,
,,,,,super love,05-03-2042,positive,75,,,,,,
,,,,,intrigued,06-03-2042,positive,45,,,,,,
,,,,,disgust,07-03-2042,negative,0,,,,,,
,,,,,dislike,08-03-2042,negative,10,,,,,,
,,,,,love,09-03-2042,positive,65,,,,,,
,,,,,scared,10-03-2042,negative,15,,,,,,
,,,,,dislike,11-03-2042,negative,10,,,,,,
,,,,,super love,12-03-2042,positive,75,,,,,,
,,,,,love,13-03-2042,positive,65,,,,,,
,,,,,intrigued,14-03-2042,positive,45,,,,,,
,,,,,adore,15-03-2042,positive,72,,,,,,
,,,,,interested,16-03-2042,positive,30,,,,,,
,,,,,love,17-03-2042,positive,65,,,,,,
,,,,,cherish,18-03-2042,positive,70,,,,,,
,,,,,like,19-03-2042,positive,50,,,,,,
,,,,,intrigued,20-03-2042,positive,45,,,,,,
,,,,,heart,21-03-2042,positive,60,,,,,,
,,,,,adore,22-03-2042,positive,72,,,,,,
,,,,,dislike,23-03-2042,negative,10,,,,,,
,,,,,hate,24-03-2042,negative,5,,,,,,
,,,,,heart,25-03-2042,positive,60,,,,,,
,,,,,interested,26-03-2042,positive,30,,,,,,
,,,,,disgust,27-03-2042,negative,0,,,,,,
,,,,,dislike,28-03-2042,negative,10,,,,,,
,,,,,scared,29-03-2042,negative,15,,,,,,
,,,,,cherish,30-03-2042,positive,70,,,,,,
,,,,,indifferent,31-03-2042,neutral,20,,,,,,
,,,,,disgust,01-04-2042,negative,0,,,,,,
,,,,,intrigued,02-04-2042,positive,45,,,,,,
,,,,,interested,03-04-2042,positive,30,,,,,,
,,,,,super love,04-04-2042,positive,75,,,,,,
,,,,,want,05-04-2042,positive,70,,,,,,
,,,,,want,06-04-2042,positive,70,,,,,,
,,,,,scared,07-04-2042,negative,15,,,,,,
,,,,,love,08-04-2042,positive,65,,,,,,
,,,,,indifferent,09-04-2042,neutral,20,,,,,,
,,,,,interested,10-04-2042,positive,30,,,,,,
,,,,,dislike,11-04-2042,negative,10,,,,,,
,,,,,love,12-04-2042,positive,65,,,,,,
,,,,,heart,13-04-2042,positive,60,,,,,,
,,,,,peeking,14-04-2042,neutral,35,,,,,,
,,,,,worried,15-04-2042,negative,12,,,,,,
,,,,,worried,16-04-2042,negative,12,,,,,,
,,,,,indifferent,17-04-2042,neutral,20,,,,,,
,,,,,like,18-04-2042,positive,50,,,,,,
,,,,,scared,19-04-2042,negative,15,,,,,,
,,,,,intrigued,20-04-2042,positive,45,,,,,,
,,,,,worried,21-04-2042,negative,12,,,,,,
,,,,,adore,22-04-2042,positive,72,,,,,,
,,,,,cherish,23-04-2042,positive,70,,,,,,
,,,,,super love,24-04-2042,positive,75,,,,,,
,,,,,interested,25-04-2042,positive,30,,,,,,
,,,,,adore,26-04-2042,positive,72,,,,,,
,,,,,like,27-04-2042,positive,50,,,,,,
,,,,,want,28-04-2042,positive,70,,,,,,
,,,,,hate,29-04-2042,negative,5,,,,,,
,,,,,heart,30-04-2042,positive,60,,,,,,
,,,,,like,01-05-2042,positive,50,,,,,,
,,,,,hate,02-05-2042,negative,5,,,,,,
,,,,,adore,03-05-2042,positive,72,,,,,,
,,,,,interested,04-05-2042,positive,30,,,,,,
,,,,,interested,05-05-2042,positive,30,,,,,,
,,,,,dislike,06-05-2042,negative,10,,,,,,
,,,,,worried,07-05-2042,negative,12,,,,,,
,,,,,peeking,08-05-2042,neutral,35,,,,,,
,,,,,worried,09-05-2042,negative,12,,,,,,
,,,,,intrigued,10-05-2042,positive,45,,,,,,
,,,,,love,11-05-2042,positive,65,,,,,,
,,,,,want,12-05-2042,positive,70,,,,,,
,,,,,hate,13-05-2042,negative,5,,,,,,
,,,,,interested,14-05-2042,positive,30,,,,,,
,,,,,dislike,15-05-2042,negative,10,,,,,,
,,,,,hate,16-05-2042,negative,5,,,,,,
,,,,,adore,17-05-2042,positive,72,,,,,,
,,,,,scared,18-05-2042,negative,15,,,,,,
,,,,,heart,19-05-2042,positive,60,,,,,,
,,,,,heart,20-05-2042,positive,60,,,,,,
,,,,,dislike,21-05-2042,negative,10,,,,,,
,,,,,indifferent,22-05-2042,neutral,20,,,,,,
,,,,,peeking,23-05-2042,neutral,35,,,,,,
,,,,,super love,24-05-2042,positive,75,,,,,,
,,,,,hate,25-05-2042,negative,5,,,,,,
,,,,,interested,26-05-2042,positive,30,,,,,,
,,,,,love,27-05-2042,positive,65,,,,,,
,,,,,indifferent,28-05-2042,neutral,20,,,,,,
,,,,,intrigued,29-05-2042,positive,45,,,,,,
,,,,,heart,30-05-2042,positive,60,,,,,,
,,,,,heart,31-05-2042,positive,60,,,,,,
,,,,,want,01-06-2042,positive,70,,,,,,
,,,,,intrigued,02-06-2042,positive,45,,,,,,
,,,,,love,03-06-2042,positive,65,,,,,,
,,,,,worried,04-06-2042,negative,12,,,,,,
,,,,,adore,05-06-2042,positive,72,,,,,,
,,,,,heart,06-06-2042,positive,60,,,,,,
,,,,,peeking,07-06-2042,neutral,35,,,,,,
,,,,,interested,08-06-2042,positive,30,,,,,,
,,,,,hate,09-06-2042,negative,5,,,,,,
,,,,,super love,10-06-2042,positive,75,,,,,,
,,,,,cherish,11-06-2042,positive,70,,,,,,
,,,,,indifferent,12-06-2042,neutral,20,,,,,,
,,,,,dislike,13-06-2042,negative,10,,,,,,
,,,,,disgust,14-06-2042,negative,0,,,,,,
,,,,,dislike,15-06-2042,negative,10,,,,,,
,,,,,adore,16-06-2042,positive,72,,,,,,
,,,,,indifferent,17-06-2042,neutral,20,,,,,,
,,,,,adore,18-06-2042,positive,72,,,,,,
,,,,,interested,19-06-2042,positive,30,,,,,,
,,,,,indifferent,20-06-2042,neutral,20,,,,,,
,,,,,interested,21-06-2042,positive,30,,,,,,
,,,,,peeking,22-06-2042,neutral,35,,,,,,
,,,,,dislike,23-06-2042,negative,10,,,,,,
,,,,,interested,24-06-2042,positive,30,,,,,,
,,,,,cherish,25-06-2042,positive,70,,,,,,
,,,,,adore,26-06-2042,positive,72,,,,,,
,,,,,scared,27-06-2042,negative,15,,,,,,
,,,,,worried,28-06-2042,negative,12,,,,,,
,,,,,love,29-06-2042,positive,65,,,,,,
,,,,,disgust,30-06-2042,negative,0,,,,,,
,,,,,heart,01-07-2042,positive,60,,,,,,
,,,,,cherish,02-07-2042,positive,70,,,,,,
,,,,,dislike,03-07-2042,negative,10,,,,,,
,,,,,worried,04-07-2042,negative,12,,,,,,
,,,,,want,05-07-2042,positive,70,,,,,,
,,,,,disgust,06-07-2042,negative,0,,,,,,
,,,,,heart,07-07-2042,positive,60,,,,,,
,,,,,peeking,08-07-2042,neutral,35,,,,,,
,,,,,interested,09-07-2042,positive,30,,,,,,
,,,,,peeking,10-07-2042,neutral,35,,,,,,
,,,,,disgust,11-07-2042,negative,0,,,,,,
,,,,,worried,12-07-2042,negative,12,,,,,,
,,,,,dislike,13-07-2042,negative,10,,,,,,
,,,,,peeking,14-07-2042,neutral,35,,,,,,
,,,,,disgust,15-07-2042,negative,0,,,,,,
,,,,,scared,16-07-2042,negative,15,,,,,,
,,,,,interested,17-07-2042,positive,30,,,,,,
,,,,,cherish,18-07-2042,positive,70,,,,,,
,,,,,disgust,19-07-2042,negative,0,,,,,,
,,,,,disgust,20-07-2042,negative,0,,,,,,
,,,,,intrigued,21-07-2042,positive,45,,,,,,
,,,,,intrigued,22-07-2042,positive,45,,,,,,
,,,,,want,23-07-2042,positive,70,,,,,,
,,,,,disgust,24-07-2042,negative,0,,,,,,
,,,,,indifferent,25-07-2042,neutral,20,,,,,,
,,,,,scared,26-07-2042,negative,15,,,,,,
,,,,,interested,27-07-2042,positive,30,,,,,,
,,,,,super love,28-07-2042,positive,75,,,,,,
,,,,,scared,29-07-2042,negative,15,,,,,,
,,,,,indifferent,30-07-2042,neutral,20,,,,,,
,,,,,disgust,31-07-2042,negative,0,,,,,,
,,,,,dislike,01-08-2042,negative,10,,,,,,
,,,,,heart,02-08-2042,positive,60,,,,,,
,,,,,heart,03-08-2042,positive,60,,,,,,
,,,,,disgust,04-08-2042,negative,0,,,,,,
,,,,,adore,05-08-2042,positive,72,,,,,,
,,,,,love,06-08-2042,positive,65,,,,,,
,,,,,love,07-08-2042,positive,65,,,,,,
,,,,,love,08-08-2042,positive,65,,,,,,
,,,,,heart,09-08-2042,positive,60,,,,,,
,,,,,heart,10-08-2042,positive,60,,,,,,
,,,,,like,11-08-2042,positive,50,,,,,,
,,,,,intrigued,12-08-2042,positive,45,,,,,,
,,,,,heart,13-08-2042,positive,60,,,,,,
,,,,,intrigued,14-08-2042,positive,45,,,,,,
,,,,,scared,15-08-2042,negative,15,,,,,,
,,,,,peeking,16-08-2042,neutral,35,,,,,,
,,,,,like,17-08-2042,positive,50,,,,,,
,,,,,heart,18-08-2042,positive,60,,,,,,
,,,,,indifferent,19-08-2042,neutral,20,,,,,,
,,,,,disgust,20-08-2042,negative,0,,,,,,
,,,,,super love,21-08-2042,positive,75,,,,,,
,,,,,scared,22-08-2042,negative,15,,,,,,
,,,,,hate,23-08-2042,negative,5,,,,,,
,,,,,interested,24-08-2042,positive,30,,,,,,
,,,,,heart,25-08-2042,positive,60,,,,,,
,,,,,scared,26-08-2042,negative,15,,,,,,
,,,,,heart,27-08-2042,positive,60,,,,,,
,,,,,peeking,28-08-2042,neutral,35,,,,,,
,,,,,cherish,29-08-2042,positive,70,,,,,,
,,,,,indifferent,30-08-2042,neutral,20,,,,,,
,,,,,love,31-08-2042,positive,65,,,,,,
,,,,,love,01-09-2042,positive,65,,,,,,
,,,,,scared,02-09-2042,negative,15,,,,,,
,,,,,disgust,03-09-2042,negative,0,,,,,,
,,,,,cherish,04-09-2042,positive,70,,,,,,
,,,,,peeking,05-09-2042,neutral,35,,,,,,
,,,,,hate,06-09-2042,negative,5,,,,,,
,,,,,want,07-09-2042,positive,70,,,,,,
,,,,,hate,08-09-2042,negative,5,,,,,,
,,,,,hate,09-09-2042,negative,5,,,,,,
,,,,,peeking,10-09-2042,neutral,35,,,,,,
,,,,,like,11-09-2042,positive,50,,,,,,
,,,,,super love,12-09-2042,positive,75,,,,,,
,,,,,like,13-09-2042,positive,50,,,,,,
,,,,,cherish,14-09-2042,positive,70,,,,,,
,,,,,hate,15-09-2042,negative,5,,,,,,
,,,,,peeking,16-09-2042,neutral,35,,,,,,
,,,,,like,17-09-2042,positive,50,,,,,,
,,,,,indifferent,18-09-2042,neutral,20,,,,,,
,,,,,interested,19-09-2042,positive,30,,,,,,
,,,,,hate,20-09-2042,negative,5,,,,,,
,,,,,indifferent,21-09-2042,neutral,20,,,,,,
,,,,,scared,22-09-2042,negative,15,,,,,,
,,,,,intrigued,23-09-2042,positive,45,,,,,,
,,,,,scared,24-09-2042,negative,15,,,,,,
,,,,,adore,25-09-2042,positive,72,,,,,,
,,,,,want,26-09-2042,positive,70,,,,,,
,,,,,adore,27-09-2042,positive,72,,,,,,
,,,,,super love,28-09-2042,positive,75,,,,,,
,,,,,indifferent,29-09-2042,neutral,20,,,,,,
,,,,,super love,30-09-2042,positive,75,,,,,,
,,,,,peeking,01-10-2042,neutral,35,,,,,,
,,,,,disgust,02-10-2042,negative,0,,,,,,
,,,,,want,03-10-2042,positive,70,,,,,,
,,,,,interested,04-10-2042,positive,30,,,,,,
,,,,,worried,05-10-2042,negative,12,,,,,,
,,,,,like,06-10-2042,positive,50,,,,,,
,,,,,dislike,07-10-2042,negative,10,,,,,,
,,,,,cherish,08-10-2042,positive,70,,,,,,
,,,,,worried,09-10-2042,negative,12,,,,,,
,,,,,cherish,10-10-2042,positive,70,,,,,,
,,,,,scared,11-10-2042,negative,15,,,,,,
,,,,,love,12-10-2042,positive,65,,,,,,
,,,,,like,13-10-2042,positive,50,,,,,,
,,,,,scared,14-10-2042,negative,15,,,,,,
,,,,,peeking,15-10-2042,neutral,35,,,,,,
,,,,,cherish,16-10-2042,positive,70,,,,,,
,,,,,interested,17-10-2042,positive,30,,,,,,
,,,,,love,18-10-2042,positive,65,,,,,,
,,,,,indifferent,19-10-2042,neutral,20,,,,,,
,,,,,interested,20-10-2042,positive,30,,,,,,
,,,,,adore,21-10-2042,positive,72,,,,,,
,,,,,peeking,22-10-2042,neutral,35,,,,,,
,,,,,love,23-10-2042,positive,65,,,,,,
,,,,,heart,24-10-2042,positive,60,,,,,,
,,,,,indifferent,25-10-2042,neutral,20,,,,,,
,,,,,heart,26-10-2042,positive,60,,,,,,
,,,,,hate,27-10-2042,negative,5,,,,,,
,,,,,peeking,28-10-2042,neutral,35,,,,,,
,,,,,interested,29-10-2042,positive,30,,,,,,
,,,,,super love,30-10-2042,positive,75,,,,,,
,,,,,worried,31-10-2042,negative,12,,,,,,
,,,,,intrigued,01-11-2042,positive,45,,,,,,
,,,,,love,02-11-2042,positive,65,,,,,,
,,,,,hate,03-11-2042,negative,5,,,,,,
,,,,,like,04-11-2042,positive,50,,,,,,
,,,,,peeking,05-11-2042,neutral,35,,,,,,
,,,,,super love,06-11-2042,positive,75,,,,,,
,,,,,scared,07-11-2042,negative,15,,,,,,
,,,,,interested,08-11-2042,positive,30,,,,,,
,,,,,indifferent,09-11-2042,neutral,20,,,,,,
,,,,,indifferent,10-11-2042,neutral,20,,,,,,
,,,,,intrigued,11-11-2042,positive,45,,,,,,
,,,,,want,12-11-2042,positive,70,,,,,,
,,,,,disgust,13-11-2042,negative,0,,,,,,
,,,,,worried,14-11-2042,negative,12,,,,,,
,,,,,indifferent,15-11-2042,neutral,20,,,,,,
,,,,,indifferent,16-11-2042,neutral,20,,,,,,
,,,,,interested,17-11-2042,positive,30,,,,,,
,,,,,want,18-11-2042,positive,70,,,,,,
,,,,,indifferent,19-11-2042,neutral,20,,,,,,
,,,,,cherish,20-11-2042,positive,70,,,,,,
,,,,,cherish,21-11-2042,positive,70,,,,,,
,,,,,like,22-11-2042,positive,50,,,,,,
,,,,,indifferent,23-11-2042,neutral,20,,,,,,
,,,,,cherish,24-11-2042,positive,70,,,,,,
,,,,,intrigued,25-11-2042,positive,45,,,,,,
,,,,,interested,26-11-2042,positive,30,,,,,,
,,,,,interested,27-11-2042,positive,30,,,,,,
,,,,,super love,28-11-2042,positive,75,,,,,,
,,,,,interested,29-11-2042,positive,30,,,,,,
,,,,,love,30-11-2042,positive,65,,,,,,
,,,,,love,01-12-2042,positive,65,,,,,,
,,,,,worried,02-12-2042,negative,12,,,,,,
,,,,,adore,03-12-2042,positive,72,,,,,,
,,,,,dislike,04-12-2042,negative,10,,,,,,
,,,,,disgust,05-12-2042,negative,0,,,,,,
,,,,,hate,06-12-2042,negative,5,,,,,,
,,,,,intrigued,07-12-2042,positive,45,,,,,,
,,,,,indifferent,08-12-2042,neutral,20,,,,,,
,,,,,intrigued,09-12-2042,positive,45,,,,,,
,,,,,dislike,10-12-2042,negative,10,,,,,,
,,,,,worried,11-12-2042,negative,12,,,,,,
,,,,,indifferent,12-12-2042,neutral,20,,,,,,
,,,,,worried,13-12-2042,negative,12,,,,,,
,,,,,disgust,14-12-2042,negative,0,,,,,,
,,,,,hate,15-12-2042,negative,5,,,,,,
,,,,,peeking,16-12-2042,neutral,35,,,,,,
,,,,,want,17-12-2042,positive,70,,,,,,
,,,,,super love,18-12-2042,positive,75,,,,,,
,,,,,peeking,19-12-2042,neutral,35,,,,,,
,,,,,dislike,20-12-2042,negative,10,,,,,,
,,,,,dislike,21-12-2042,negative,10,,,,,,
,,,,,worried,22-12-2042,negative,12,,,,,,
,,,,,disgust,23-12-2042,negative,0,,,,,,
,,,,,disgust,24-12-2042,negative,0,,,,,,
,,,,,peeking,25-12-2042,neutral,35,,,,,,
,,,,,peeking,26-12-2042,neutral,35,,,,,,
,,,,,intrigued,27-12-2042,positive,45,,,,,,
,,,,,cherish,28-12-2042,positive,70,,,,,,
,,,,,peeking,29-12-2042,neutral,35,,,,,,
,,,,,hate,30-12-2042,negative,5,,,,,,
,,,,,like,31-12-2042,positive,50,,,,,,
,,,,,worried,01-01-2043,negative,12,,,,,,
,,,,,adore,02-01-2043,positive,72,,,,,,
,,,,,intrigued,03-01-2043,positive,45,,,,,,
,,,,,worried,04-01-2043,negative,12,,,,,,
,,,,,cherish,05-01-2043,positive,70,,,,,,
,,,,,heart,06-01-2043,positive,60,,,,,,
,,,,,scared,07-01-2043,negative,15,,,,,,
,,,,,intrigued,08-01-2043,positive,45,,,,,,
,,,,,want,09-01-2043,positive,70,,,,,,
,,,,,adore,10-01-2043,positive,72,,,,,,
,,,,,like,11-01-2043,positive,50,,,,,,
,,,,,heart,12-01-2043,positive,60,,,,,,
,,,,,scared,13-01-2043,negative,15,,,,,,
,,,,,worried,14-01-2043,negative,12,,,,,,
,,,,,dislike,15-01-2043,negative,10,,,,,,
,,,,,indifferent,16-01-2043,neutral,20,,,,,,
,,,,,indifferent,17-01-2043,neutral,20,,,,,,
,,,,,intrigued,18-01-2043,positive,45,,,,,,
,,,,,intrigued,19-01-2043,positive,45,,,,,,
,,,,,dislike,20-01-2043,negative,10,,,,,,
,,,,,heart,21-01-2043,positive,60,,,,,,
,,,,,super love,22-01-2043,positive,75,,,,,,
,,,,,intrigued,23-01-2043,positive,45,,,,,,
,,,,,intrigued,24-01-2043,positive,45,,,,,,
,,,,,worried,25-01-2043,negative,12,,,,,,
,,,,,cherish,26-01-2043,positive,70,,,,,,
,,,,,like,27-01-2043,positive,50,,,,,,
,,,,,peeking,28-01-2043,neutral,35,,,,,,
,,,,,want,29-01-2043,positive,70,,,,,,
,,,,,super love,30-01-2043,positive,75,,,,,,
,,,,,love,31-01-2043,positive,65,,,,,,
,,,,,disgust,01-02-2043,negative,0,,,,,,
,,,,,like,02-02-2043,positive,50,,,,,,
,,,,,super love,03-02-2043,positive,75,,,,,,
,,,,,love,04-02-2043,positive,65,,,,,,
,,,,,want,05-02-2043,positive,70,,,,,,
,,,,,adore,06-02-2043,positive,72,,,,,,
,,,,,dislike,07-02-2043,negative,10,,,,,,
,,,,,indifferent,08-02-2043,neutral,20,,,,,,
,,,,,indifferent,09-02-2043,neutral,20,,,,,,
,,,,,super love,10-02-2043,positive,75,,,,,,
,,,,,dislike,11-02-2043,negative,10,,,,,,
,,,,,intrigued,12-02-2043,positive,45,,,,,,
,,,,,intrigued,13-02-2043,positive,45,,,,,,
,,,,,disgust,14-02-2043,negative,0,,,,,,
,,,,,hate,15-02-2043,negative,5,,,,,,
,,,,,heart,16-02-2043,positive,60,,,,,,
,,,,,dislike,17-02-2043,negative,10,,,,,,
,,,,,cherish,18-02-2043,positive,70,,,,,,
,,,,,super love,19-02-2043,positive,75,,,,,,
,,,,,scared,20-02-2043,negative,15,,,,,,
,,,,,worried,21-02-2043,negative,12,,,,,,
,,,,,love,22-02-2043,positive,65,,,,,,
,,,,,love,23-02-2043,positive,65,,,,,,
,,,,,hate,24-02-2043,negative,5,,,,,,
,,,,,worried,25-02-2043,negative,12,,,,,,
,,,,,dislike,26-02-2043,negative,10,,,,,,
,,,,,disgust,27-02-2043,negative,0,,,,,,
,,,,,worried,28-02-2043,negative,12,,,,,,
,,,,,intrigued,01-03-2043,positive,45,,,,,,
,,,,,interested,02-03-2043,positive,30,,,,,,
,,,,,indifferent,03-03-2043,neutral,20,,,,,,
,,,,,disgust,04-03-2043,negative,0,,,,,,
,,,,,heart,05-03-2043,positive,60,,,,,,
,,,,,scared,06-03-2043,negative,15,,,,,,
,,,,,disgust,07-03-2043,negative,0,,,,,,
,,,,,scared,08-03-2043,negative,15,,,,,,
,,,,,indifferent,09-03-2043,neutral,20,,,,,,
,,,,,dislike,10-03-2043,negative,10,,,,,,
,,,,,love,11-03-2043,positive,65,,,,,,
